"customer_id","total_orders","total_spent","avg_order_value","lifetime_purchases","f_score","m_score","fm_score","customer_segment"
2352,1,50,50.0000000000000000,25,3,4,7,Loyal
2595,1,81,81.0000000000000000,25,3,2,5,Potential
3440,1,93,93.0000000000000000,25,3,1,4,Potential
719,1,22,22.0000000000000000,25,3,5,8,Champions
46,1,21,21.0000000000000000,25,3,5,8,Champions
3827,1,31,31.0000000000000000,25,3,5,8,Champions
1060,1,34,34.0000000000000000,25,3,5,8,Champions
1269,1,88,88.0000000000000000,25,3,1,4,Potential
2611,1,93,93.0000000000000000,25,3,1,4,Potential
2384,1,72,72.0000000000000000,25,3,2,5,Potential
760,1,49,49.0000000000000000,25,3,4,7,Loyal
531,1,37,37.0000000000000000,25,3,4,7,Loyal
3270,1,60,60.0000000000000000,25,3,3,6,Loyal
2354,1,71,71.0000000000000000,25,3,2,5,Potential
2207,1,51,51.0000000000000000,25,3,4,7,Loyal
466,1,88,88.0000000000000000,25,3,1,4,Potential
843,1,87,87.0000000000000000,25,3,1,4,Potential
2145,1,23,23.0000000000000000,25,3,5,8,Champions
2277,1,82,82.0000000000000000,25,3,2,5,Potential
2993,1,64,64.0000000000000000,25,3,3,6,Loyal
994,1,90,90.0000000000000000,25,3,1,4,Potential
1133,1,98,98.0000000000000000,25,3,1,4,Potential
399,1,67,67.0000000000000000,25,3,3,6,Loyal
2014,1,70,70.0000000000000000,25,3,2,5,Potential
1605,1,92,92.0000000000000000,25,3,1,4,Potential
2456,1,98,98.0000000000000000,25,3,1,4,Potential
1899,1,97,97.0000000000000000,25,3,1,4,Potential
562,1,65,65.0000000000000000,25,3,3,6,Loyal
135,1,94,94.0000000000000000,25,3,1,4,Potential
679,1,74,74.0000000000000000,25,3,2,5,Potential
2353,1,46,46.0000000000000000,25,3,4,7,Loyal
2966,1,45,45.0000000000000000,25,3,4,7,Loyal
1574,1,31,31.0000000000000000,25,3,5,8,Champions
1969,1,70,70.0000000000000000,25,3,2,5,Potential
1981,1,94,94.0000000000000000,25,3,1,4,Potential
2402,1,76,76.0000000000000000,25,3,2,5,Potential
3035,1,37,37.0000000000000000,25,3,4,7,Loyal
145,1,43,43.0000000000000000,25,3,4,7,Loyal
1672,1,22,22.0000000000000000,25,3,5,8,Champions
1095,1,40,40.0000000000000000,25,3,4,7,Loyal
881,1,75,75.0000000000000000,25,3,2,5,Potential
1687,1,75,75.0000000000000000,25,3,2,5,Potential
1359,1,22,22.0000000000000000,25,3,5,8,Champions
3047,1,49,49.0000000000000000,25,3,4,7,Loyal
2889,1,42,42.0000000000000000,25,3,4,7,Loyal
1883,1,54,54.0000000000000000,25,3,3,6,Loyal
206,1,64,64.0000000000000000,25,3,3,6,Loyal
1122,1,58,58.0000000000000000,25,3,3,6,Loyal
144,1,48,48.0000000000000000,25,3,4,7,Loyal
788,1,85,85.0000000000000000,25,3,1,4,Potential
1368,1,63,63.0000000000000000,25,3,3,6,Loyal
1145,1,54,54.0000000000000000,25,3,3,6,Loyal
2137,1,93,93.0000000000000000,25,3,1,4,Potential
601,1,63,63.0000000000000000,25,3,3,6,Loyal
256,1,20,20.0000000000000000,25,3,5,8,Champions
2001,1,27,27.0000000000000000,25,3,5,8,Champions
2969,1,48,48.0000000000000000,25,3,4,7,Loyal
1448,1,57,57.0000000000000000,25,3,3,6,Loyal
3573,1,28,28.0000000000000000,25,3,5,8,Champions
1440,1,48,48.0000000000000000,25,3,4,7,Loyal
1707,1,87,87.0000000000000000,25,3,1,4,Potential
392,1,86,86.0000000000000000,25,3,1,4,Potential
1399,1,45,45.0000000000000000,25,3,4,7,Loyal
134,1,65,65.0000000000000000,25,3,3,6,Loyal
3851,1,74,74.0000000000000000,25,3,2,5,Potential
467,1,24,24.0000000000000000,25,3,5,8,Champions
873,1,33,33.0000000000000000,25,3,5,8,Champions
1451,1,44,44.0000000000000000,25,3,4,7,Loyal
3601,1,81,81.0000000000000000,25,3,2,5,Potential
2855,1,28,28.0000000000000000,25,3,5,8,Champions
536,1,45,45.0000000000000000,24,3,4,7,Loyal
568,1,50,50.0000000000000000,24,3,4,7,Loyal
1379,1,49,49.0000000000000000,24,3,4,7,Loyal
2370,1,23,23.0000000000000000,24,3,5,8,Champions
1592,1,100,100.0000000000000000,24,3,1,4,Potential
3079,1,95,95.0000000000000000,24,3,1,4,Potential
3883,1,95,95.0000000000000000,24,3,1,4,Potential
1815,1,92,92.0000000000000000,24,3,1,4,Potential
2391,1,64,64.0000000000000000,24,3,3,6,Loyal
2559,1,32,32.0000000000000000,24,3,5,8,Champions
991,1,63,63.0000000000000000,24,3,3,6,Loyal
1050,1,33,33.0000000000000000,24,3,5,8,Champions
2791,1,63,63.0000000000000000,24,3,3,6,Loyal
1422,1,100,100.0000000000000000,24,3,1,4,Potential
2991,1,91,91.0000000000000000,24,3,1,4,Potential
2444,1,30,30.0000000000000000,24,3,5,8,Champions
3898,1,33,33.0000000000000000,24,3,5,8,Champions
1056,1,27,27.0000000000000000,24,3,5,8,Champions
1814,1,62,62.0000000000000000,24,3,3,6,Loyal
352,1,90,90.0000000000000000,24,3,1,4,Potential
492,1,69,69.0000000000000000,24,3,2,5,Potential
1995,1,66,66.0000000000000000,24,3,3,6,Loyal
1907,1,30,30.0000000000000000,24,3,5,8,Champions
1251,1,26,26.0000000000000000,24,3,5,8,Champions
2766,1,70,70.0000000000000000,24,3,2,5,Potential
850,1,61,61.0000000000000000,24,3,3,6,Loyal
1544,1,89,89.0000000000000000,24,3,1,4,Potential
892,1,26,26.0000000000000000,24,3,5,8,Champions
1476,1,61,61.0000000000000000,24,3,3,6,Loyal
1762,1,95,95.0000000000000000,24,3,1,4,Potential
1601,1,26,26.0000000000000000,24,3,5,8,Champions
940,1,89,89.0000000000000000,24,3,1,4,Potential
2654,1,36,36.0000000000000000,24,3,4,7,Loyal
500,1,99,99.0000000000000000,24,3,1,4,Potential
932,1,36,36.0000000000000000,24,3,4,7,Loyal
1722,1,28,28.0000000000000000,24,3,5,8,Champions
397,1,88,88.0000000000000000,24,3,1,4,Potential
757,1,99,99.0000000000000000,24,3,1,4,Potential
3459,1,37,37.0000000000000000,24,3,4,7,Loyal
3018,1,71,71.0000000000000000,24,3,2,5,Potential
682,1,59,59.0000000000000000,24,3,3,6,Loyal
1178,1,21,21.0000000000000000,24,3,5,8,Champions
81,1,72,72.0000000000000000,24,3,2,5,Potential
2260,1,96,96.0000000000000000,24,3,1,4,Potential
3713,1,72,72.0000000000000000,24,3,2,5,Potential
3033,1,58,58.0000000000000000,24,3,3,6,Loyal
1439,1,38,38.0000000000000000,24,3,4,7,Loyal
1152,1,86,86.0000000000000000,24,3,1,4,Potential
1873,1,64,64.0000000000000000,24,3,3,6,Loyal
235,1,39,39.0000000000000000,24,3,4,7,Loyal
2779,1,57,57.0000000000000000,24,3,3,6,Loyal
2904,1,39,39.0000000000000000,24,3,4,7,Loyal
1500,1,85,85.0000000000000000,24,3,1,4,Potential
3692,1,21,21.0000000000000000,24,3,5,8,Champions
3839,1,25,25.0000000000000000,24,3,5,8,Champions
1164,1,56,56.0000000000000000,24,3,3,6,Loyal
2540,1,73,73.0000000000000000,24,3,2,5,Potential
1668,1,40,40.0000000000000000,24,3,4,7,Loyal
293,1,99,99.0000000000000000,24,3,1,4,Potential
2340,1,65,65.0000000000000000,24,3,3,6,Loyal
417,1,55,55.0000000000000000,24,3,3,6,Loyal
2363,1,41,41.0000000000000000,24,3,4,7,Loyal
3700,1,55,55.0000000000000000,24,3,3,6,Loyal
444,1,67,67.0000000000000000,24,3,3,6,Loyal
2568,1,25,25.0000000000000000,24,3,5,8,Champions
2092,1,97,97.0000000000000000,24,3,1,4,Potential
296,1,42,42.0000000000000000,24,3,4,7,Loyal
1103,1,83,83.0000000000000000,24,3,2,5,Potential
3852,1,83,83.0000000000000000,24,3,2,5,Potential
3879,1,42,42.0000000000000000,24,3,4,7,Loyal
216,1,64,64.0000000000000000,24,3,3,6,Loyal
3064,1,43,43.0000000000000000,24,3,4,7,Loyal
3230,1,67,67.0000000000000000,24,3,3,6,Loyal
1559,1,75,75.0000000000000000,24,3,2,5,Potential
628,1,44,44.0000000000000000,24,3,4,7,Loyal
3337,1,45,45.0000000000000000,24,3,4,7,Loyal
1680,1,52,52.0000000000000000,24,3,3,6,Loyal
874,1,77,77.0000000000000000,24,3,2,5,Potential
218,1,48,48.0000000000000000,24,3,4,7,Loyal
316,1,24,24.0000000000000000,24,3,5,8,Champions
1118,1,77,77.0000000000000000,24,3,2,5,Potential
2646,1,81,81.0000000000000000,24,3,2,5,Potential
3899,1,77,77.0000000000000000,24,3,2,5,Potential
3377,1,46,46.0000000000000000,24,3,4,7,Loyal
3594,1,80,80.0000000000000000,24,3,2,5,Potential
1377,1,65,65.0000000000000000,24,3,3,6,Loyal
301,1,98,98.0000000000000000,24,3,1,4,Potential
1446,1,51,51.0000000000000000,24,3,4,7,Loyal
1807,1,67,67.0000000000000000,24,3,3,6,Loyal
817,1,24,24.0000000000000000,24,3,5,8,Champions
3407,1,79,79.0000000000000000,24,3,2,5,Potential
975,1,90,90.0000000000000000,23,3,1,4,Potential
642,1,78,78.0000000000000000,23,3,2,5,Potential
1465,1,92,92.0000000000000000,23,3,1,4,Potential
2291,1,48,48.0000000000000000,23,3,4,7,Loyal
3031,1,24,24.0000000000000000,23,3,5,8,Champions
2883,1,51,51.0000000000000000,23,3,4,7,Loyal
3090,1,21,21.0000000000000000,23,3,5,8,Champions
1495,1,76,76.0000000000000000,23,3,2,5,Potential
2346,1,32,32.0000000000000000,23,3,5,8,Champions
1789,1,41,41.0000000000000000,23,3,4,7,Loyal
2020,1,68,68.0000000000000000,23,3,2,5,Potential
742,1,79,79.0000000000000000,23,3,2,5,Potential
3532,1,52,52.0000000000000000,23,3,3,6,Loyal
1179,1,22,22.0000000000000000,23,3,5,8,Champions
379,1,62,62.0000000000000000,23,3,3,6,Loyal
1560,1,94,94.0000000000000000,23,3,1,4,Potential
2395,1,47,47.0000000000000000,23,3,4,7,Loyal
2556,1,74,74.0000000000000000,23,3,2,5,Potential
2664,1,52,52.0000000000000000,23,3,3,6,Loyal
1292,1,68,68.0000000000000000,23,3,2,5,Potential
574,1,68,68.0000000000000000,23,3,2,5,Potential
2068,1,21,21.0000000000000000,23,3,5,8,Champions
1142,1,33,33.0000000000000000,23,3,5,8,Champions
2405,1,33,33.0000000000000000,23,3,5,8,Champions
1745,1,63,63.0000000000000000,23,3,3,6,Loyal
664,1,83,83.0000000000000000,23,3,2,5,Potential
3486,1,21,21.0000000000000000,23,3,5,8,Champions
1350,1,36,36.0000000000000000,23,3,4,7,Loyal
2203,1,36,36.0000000000000000,23,3,4,7,Loyal
3023,1,26,26.0000000000000000,23,3,5,8,Champions
710,1,79,79.0000000000000000,23,3,2,5,Potential
3799,1,72,72.0000000000000000,23,3,2,5,Potential
1437,1,83,83.0000000000000000,23,3,2,5,Potential
853,1,60,60.0000000000000000,23,3,3,6,Loyal
779,1,50,50.0000000000000000,23,3,4,7,Loyal
1740,1,98,98.0000000000000000,23,3,1,4,Potential
1284,1,94,94.0000000000000000,23,3,1,4,Potential
866,1,26,26.0000000000000000,23,3,5,8,Champions
1314,1,28,28.0000000000000000,23,3,5,8,Champions
2891,1,55,55.0000000000000000,23,3,3,6,Loyal
3548,1,31,31.0000000000000000,23,3,5,8,Champions
616,1,100,100.0000000000000000,23,3,1,4,Potential
2901,1,67,67.0000000000000000,23,3,3,6,Loyal
279,1,95,95.0000000000000000,23,3,1,4,Potential
1086,1,85,85.0000000000000000,23,3,1,4,Potential
3704,1,83,83.0000000000000000,23,3,2,5,Potential
2103,1,25,25.0000000000000000,23,3,5,8,Champions
2382,1,23,23.0000000000000000,23,3,5,8,Champions
2209,1,46,46.0000000000000000,23,3,4,7,Loyal
3005,1,79,79.0000000000000000,23,3,2,5,Potential
1487,1,73,73.0000000000000000,23,3,2,5,Potential
2827,1,43,43.0000000000000000,23,3,4,7,Loyal
1000,1,28,28.0000000000000000,23,3,5,8,Champions
434,1,92,92.0000000000000000,23,3,1,4,Potential
3425,1,64,64.0000000000000000,23,3,3,6,Loyal
2525,1,59,59.0000000000000000,23,3,3,6,Loyal
655,1,59,59.0000000000000000,23,3,3,6,Loyal
3759,1,54,54.0000000000000000,23,3,3,6,Loyal
3,1,73,73.0000000000000000,23,3,2,5,Potential
1349,1,54,54.0000000000000000,23,3,3,6,Loyal
823,1,59,59.0000000000000000,23,3,3,6,Loyal
868,1,20,20.0000000000000000,23,3,5,8,Champions
3611,1,86,86.0000000000000000,23,3,1,4,Potential
3205,1,92,92.0000000000000000,23,3,1,4,Potential
1563,1,75,75.0000000000000000,23,3,2,5,Potential
1204,1,82,82.0000000000000000,23,3,2,5,Potential
1935,1,43,43.0000000000000000,23,3,4,7,Loyal
1419,1,75,75.0000000000000000,23,3,2,5,Potential
648,1,70,70.0000000000000000,23,3,2,5,Potential
2061,1,63,63.0000000000000000,23,3,3,6,Loyal
1754,1,27,27.0000000000000000,23,3,5,8,Champions
2458,1,37,37.0000000000000000,23,3,4,7,Loyal
3653,1,29,29.0000000000000000,23,3,5,8,Champions
560,1,41,41.0000000000000000,22,3,4,7,Loyal
3874,1,43,43.0000000000000000,22,3,4,7,Loyal
2124,1,71,71.0000000000000000,22,3,2,5,Potential
2062,1,70,70.0000000000000000,22,3,2,5,Potential
1670,1,59,59.0000000000000000,22,3,3,6,Loyal
2562,1,20,20.0000000000000000,22,3,5,8,Champions
1401,1,23,23.0000000000000000,22,3,5,8,Champions
1600,1,54,54.0000000000000000,22,3,3,6,Loyal
3884,1,38,38.0000000000000000,22,3,4,7,Loyal
2771,1,44,44.0000000000000000,22,3,4,7,Loyal
2077,1,23,23.0000000000000000,22,3,5,8,Champions
3787,1,47,47.0000000000000000,22,3,4,7,Loyal
1787,1,34,34.0000000000000000,22,3,5,8,Champions
3223,1,84,84.0000000000000000,22,3,2,5,Potential
1734,1,85,85.0000000000000000,22,3,1,4,Potential
2125,1,60,60.0000000000000000,22,3,3,6,Loyal
104,1,89,89.0000000000000000,22,3,1,4,Potential
1531,1,21,21.0000000000000000,22,3,5,8,Champions
22,1,62,62.0000000000000000,22,3,3,6,Loyal
3754,1,26,26.0000000000000000,22,3,5,8,Champions
2342,1,31,31.0000000000000000,22,3,5,8,Champions
756,1,24,24.0000000000000000,22,3,5,8,Champions
1786,1,29,29.0000000000000000,22,3,5,8,Champions
741,1,69,69.0000000000000000,22,3,2,5,Potential
2380,1,77,77.0000000000000000,22,3,2,5,Potential
1167,1,48,48.0000000000000000,22,3,4,7,Loyal
2213,1,77,77.0000000000000000,22,3,2,5,Potential
2723,1,83,83.0000000000000000,22,3,2,5,Potential
1793,1,59,59.0000000000000000,22,3,3,6,Loyal
2535,1,42,42.0000000000000000,22,3,4,7,Loyal
3625,1,82,82.0000000000000000,22,3,2,5,Potential
511,1,87,87.0000000000000000,22,3,1,4,Potential
3418,1,35,35.0000000000000000,22,3,5,8,Champions
282,1,61,61.0000000000000000,22,3,3,6,Loyal
837,1,90,90.0000000000000000,22,3,1,4,Potential
454,1,56,56.0000000000000000,22,3,3,6,Loyal
1501,1,69,69.0000000000000000,22,3,2,5,Potential
2254,1,31,31.0000000000000000,22,3,5,8,Champions
1244,1,23,23.0000000000000000,22,3,5,8,Champions
1649,1,69,69.0000000000000000,22,3,2,5,Potential
2309,1,81,81.0000000000000000,22,3,2,5,Potential
3542,1,66,66.0000000000000000,22,3,3,6,Loyal
855,1,44,44.0000000000000000,22,3,4,7,Loyal
2900,1,64,64.0000000000000000,22,3,3,6,Loyal
579,1,90,90.0000000000000000,22,3,1,4,Potential
3054,1,91,91.0000000000000000,22,3,1,4,Potential
1943,1,28,28.0000000000000000,22,3,5,8,Champions
2328,1,94,94.0000000000000000,22,3,1,4,Potential
2245,1,37,37.0000000000000000,22,3,4,7,Loyal
1526,1,31,31.0000000000000000,22,3,5,8,Champions
2073,1,66,66.0000000000000000,22,3,3,6,Loyal
1081,1,59,59.0000000000000000,22,3,3,6,Loyal
1539,1,65,65.0000000000000000,22,3,3,6,Loyal
2378,1,94,94.0000000000000000,22,3,1,4,Potential
1615,1,41,41.0000000000000000,22,3,4,7,Loyal
3546,1,28,28.0000000000000000,22,3,5,8,Champions
3579,1,22,22.0000000000000000,22,3,5,8,Champions
488,1,68,68.0000000000000000,22,3,2,5,Potential
3497,1,38,38.0000000000000000,22,3,4,7,Loyal
1128,1,53,53.0000000000000000,22,3,3,6,Loyal
1068,1,43,43.0000000000000000,22,3,4,7,Loyal
911,1,25,25.0000000000000000,22,3,5,8,Champions
154,1,55,55.0000000000000000,22,3,3,6,Loyal
1485,1,46,46.0000000000000000,22,3,4,7,Loyal
2252,1,94,94.0000000000000000,22,3,1,4,Potential
217,1,61,61.0000000000000000,21,3,3,6,Loyal
76,1,85,85.0000000000000000,21,3,1,4,Potential
615,1,85,85.0000000000000000,21,3,1,4,Potential
3484,1,37,37.0000000000000000,21,3,4,7,Loyal
1795,1,40,40.0000000000000000,21,3,4,7,Loyal
2351,1,26,26.0000000000000000,21,3,5,8,Champions
3335,1,23,23.0000000000000000,21,3,5,8,Champions
2717,1,40,40.0000000000000000,21,3,4,7,Loyal
3197,1,59,59.0000000000000000,21,3,3,6,Loyal
2681,1,37,37.0000000000000000,21,3,4,7,Loyal
310,1,22,22.0000000000000000,21,3,5,8,Champions
2797,1,73,73.0000000000000000,21,3,2,5,Potential
3424,1,71,71.0000000000000000,21,3,2,5,Potential
3019,1,41,41.0000000000000000,21,3,4,7,Loyal
2323,1,84,84.0000000000000000,21,3,2,5,Potential
935,1,47,47.0000000000000000,21,3,4,7,Loyal
907,1,56,56.0000000000000000,21,3,3,6,Loyal
2560,1,71,71.0000000000000000,21,3,2,5,Potential
1903,1,22,22.0000000000000000,21,3,5,8,Champions
2374,1,20,20.0000000000000000,21,3,5,8,Champions
2129,1,47,47.0000000000000000,21,3,4,7,Loyal
83,1,28,28.0000000000000000,21,3,5,8,Champions
2986,1,36,36.0000000000000000,21,3,4,7,Loyal
73,1,26,26.0000000000000000,21,3,5,8,Champions
1355,1,42,42.0000000000000000,21,3,4,7,Loyal
155,1,98,98.0000000000000000,21,3,1,4,Potential
2302,1,20,20.0000000000000000,21,3,5,8,Champions
3120,1,79,79.0000000000000000,21,3,2,5,Potential
836,1,26,26.0000000000000000,21,3,5,8,Champions
269,1,42,42.0000000000000000,21,3,4,7,Loyal
3100,1,98,98.0000000000000000,21,3,1,4,Potential
1302,1,54,54.0000000000000000,21,3,3,6,Loyal
1295,1,64,64.0000000000000000,21,3,3,6,Loyal
2755,1,61,61.0000000000000000,21,3,3,6,Loyal
1061,1,35,35.0000000000000000,21,3,4,7,Loyal
3263,1,35,35.0000000000000000,21,3,4,7,Loyal
3213,1,22,22.0000000000000000,21,3,5,8,Champions
3460,1,37,37.0000000000000000,21,3,4,7,Loyal
1063,1,75,75.0000000000000000,21,3,2,5,Potential
1645,1,90,90.0000000000000000,21,3,1,4,Potential
2890,1,43,43.0000000000000000,21,3,4,7,Loyal
3457,1,53,53.0000000000000000,21,3,3,6,Loyal
2962,1,43,43.0000000000000000,21,3,4,7,Loyal
430,1,94,94.0000000000000000,21,3,1,4,Potential
179,1,43,43.0000000000000000,21,3,4,7,Loyal
2747,1,25,25.0000000000000000,21,3,5,8,Champions
1418,1,25,25.0000000000000000,21,3,5,8,Champions
557,1,90,90.0000000000000000,21,3,1,4,Potential
3389,1,61,61.0000000000000000,21,3,3,6,Loyal
1676,1,90,90.0000000000000000,21,3,1,4,Potential
3076,1,90,90.0000000000000000,21,3,1,4,Potential
2520,1,90,90.0000000000000000,21,3,1,4,Potential
1435,1,64,64.0000000000000000,21,3,3,6,Loyal
619,1,94,94.0000000000000000,21,3,1,4,Potential
2748,1,62,62.0000000000000000,21,3,3,6,Loyal
281,1,69,69.0000000000000000,21,3,2,5,Potential
2837,1,50,50.0000000000000000,21,3,4,7,Loyal
2524,1,24,24.0000000000000000,21,3,5,8,Champions
2339,1,68,68.0000000000000000,21,3,2,5,Potential
502,1,45,45.0000000000000000,21,3,4,7,Loyal
1984,1,97,97.0000000000000000,21,3,1,4,Potential
1554,1,45,45.0000000000000000,21,3,4,7,Loyal
62,1,68,68.0000000000000000,21,3,2,5,Potential
340,1,33,33.0000000000000000,21,3,5,8,Champions
402,1,91,91.0000000000000000,21,3,1,4,Potential
3512,1,81,81.0000000000000000,21,3,2,5,Potential
939,1,97,97.0000000000000000,21,3,1,4,Potential
2161,1,92,92.0000000000000000,21,3,1,4,Potential
147,1,30,30.0000000000000000,21,3,5,8,Champions
3539,1,63,63.0000000000000000,21,3,3,6,Loyal
129,1,32,32.0000000000000000,21,3,5,8,Champions
1224,1,24,24.0000000000000000,21,3,5,8,Champions
1166,1,64,64.0000000000000000,21,3,3,6,Loyal
2622,1,46,46.0000000000000000,21,3,4,7,Loyal
156,1,77,77.0000000000000000,21,3,2,5,Potential
69,1,46,46.0000000000000000,21,3,4,7,Loyal
262,1,77,77.0000000000000000,21,3,2,5,Potential
1587,1,77,77.0000000000000000,21,3,2,5,Potential
3876,1,51,51.0000000000000000,21,3,4,7,Loyal
424,1,26,26.0000000000000000,21,3,5,8,Champions
1567,1,99,99.0000000000000000,21,3,1,4,Potential
2684,1,30,30.0000000000000000,21,3,5,8,Champions
2143,1,39,39.0000000000000000,21,3,4,7,Loyal
3148,1,99,99.0000000000000000,21,3,1,4,Potential
1662,1,86,86.0000000000000000,21,3,1,4,Potential
1865,1,72,72.0000000000000000,21,3,2,5,Potential
2104,1,86,86.0000000000000000,21,3,1,4,Potential
625,1,87,87.0000000000000000,21,3,1,4,Potential
1725,1,72,72.0000000000000000,21,3,2,5,Potential
704,1,87,87.0000000000000000,21,3,1,4,Potential
743,1,39,39.0000000000000000,21,3,4,7,Loyal
609,1,25,25.0000000000000000,21,3,5,8,Champions
708,1,38,38.0000000000000000,21,3,4,7,Loyal
2091,1,71,71.0000000000000000,21,3,2,5,Potential
2253,1,96,96.0000000000000000,21,3,1,4,Potential
1599,1,85,85.0000000000000000,21,3,1,4,Potential
3193,1,76,76.0000000000000000,20,3,2,5,Potential
2099,1,28,28.0000000000000000,20,4,5,9,Champions
2019,1,97,97.0000000000000000,20,4,1,5,Potential
2714,1,57,57.0000000000000000,20,4,3,7,Loyal
3608,1,93,93.0000000000000000,20,4,1,5,Potential
1474,1,63,63.0000000000000000,20,4,3,7,Loyal
3552,1,31,31.0000000000000000,20,4,5,9,Champions
1957,1,37,37.0000000000000000,20,4,4,8,Champions
575,1,79,79.0000000000000000,20,4,2,6,Loyal
3408,1,46,46.0000000000000000,20,4,4,8,Champions
1404,1,20,20.0000000000000000,20,4,5,9,Champions
931,1,78,78.0000000000000000,20,4,2,6,Loyal
3083,1,99,99.0000000000000000,20,4,1,5,Potential
1271,1,98,98.0000000000000000,20,4,1,5,Potential
2138,1,51,51.0000000000000000,20,4,4,8,Champions
3285,1,79,79.0000000000000000,20,4,2,6,Loyal
3129,1,32,32.0000000000000000,20,4,5,9,Champions
585,1,94,94.0000000000000000,20,4,1,5,Potential
3432,1,49,49.0000000000000000,20,4,4,8,Champions
114,1,54,54.0000000000000000,20,4,3,7,Loyal
2978,1,47,47.0000000000000000,20,4,4,8,Champions
801,1,20,20.0000000000000000,20,4,5,9,Champions
1093,1,50,50.0000000000000000,20,4,4,8,Champions
1283,1,68,68.0000000000000000,20,4,3,7,Loyal
1877,1,36,36.0000000000000000,20,4,4,8,Champions
1331,1,65,65.0000000000000000,20,4,3,7,Loyal
2188,1,78,78.0000000000000000,20,4,2,6,Loyal
1940,1,57,57.0000000000000000,20,4,3,7,Loyal
2642,1,60,60.0000000000000000,20,4,3,7,Loyal
734,1,36,36.0000000000000000,20,4,4,8,Champions
1695,1,67,67.0000000000000000,20,4,3,7,Loyal
2017,1,47,47.0000000000000000,20,4,4,8,Champions
1288,1,28,28.0000000000000000,20,4,5,9,Champions
2219,1,67,67.0000000000000000,20,4,3,7,Loyal
1058,1,23,23.0000000000000000,20,4,5,9,Champions
3872,1,97,97.0000000000000000,20,4,1,5,Potential
3447,1,55,55.0000000000000000,20,4,3,7,Loyal
727,1,78,78.0000000000000000,20,4,2,6,Loyal
257,1,30,30.0000000000000000,20,4,5,9,Champions
1132,1,73,73.0000000000000000,20,4,2,6,Loyal
2662,1,96,96.0000000000000000,20,4,1,5,Potential
1388,1,85,85.0000000000000000,20,4,1,5,Potential
3672,1,66,66.0000000000000000,20,4,3,7,Loyal
1450,1,41,41.0000000000000000,20,4,4,8,Champions
2526,1,72,72.0000000000000000,20,4,2,6,Loyal
521,1,84,84.0000000000000000,20,4,2,6,Loyal
99,1,67,67.0000000000000000,20,4,3,7,Loyal
1920,1,56,56.0000000000000000,20,4,3,7,Loyal
3097,1,63,63.0000000000000000,20,4,3,7,Loyal
3536,1,51,51.0000000000000000,20,4,4,8,Champions
995,1,68,68.0000000000000000,20,4,2,6,Loyal
2631,1,82,82.0000000000000000,20,4,2,6,Loyal
2513,1,63,63.0000000000000000,20,4,3,7,Loyal
1671,1,73,73.0000000000000000,20,4,2,6,Loyal
2215,1,100,100.0000000000000000,20,4,1,5,Potential
3246,1,76,76.0000000000000000,20,4,2,6,Loyal
1205,1,94,94.0000000000000000,20,4,1,5,Potential
1358,1,66,66.0000000000000000,20,4,3,7,Loyal
3668,1,45,45.0000000000000000,20,4,4,8,Champions
3062,1,59,59.0000000000000000,20,4,3,7,Loyal
2970,1,62,62.0000000000000000,20,4,3,7,Loyal
1963,1,45,45.0000000000000000,20,4,4,8,Champions
462,1,93,93.0000000000000000,20,4,1,5,Potential
961,1,48,48.0000000000000000,20,4,4,8,Champions
1868,1,52,52.0000000000000000,20,4,3,7,Loyal
571,1,99,99.0000000000000000,20,4,1,5,Potential
1818,1,27,27.0000000000000000,20,4,5,9,Champions
247,1,86,86.0000000000000000,20,4,1,5,Potential
1647,1,77,77.0000000000000000,20,4,2,6,Loyal
3798,1,44,44.0000000000000000,20,4,4,8,Champions
900,1,58,58.0000000000000000,20,4,3,7,Loyal
2523,1,53,53.0000000000000000,20,4,3,7,Loyal
2466,1,63,63.0000000000000000,20,4,3,7,Loyal
659,1,37,37.0000000000000000,20,4,4,8,Champions
2285,1,63,63.0000000000000000,20,4,3,7,Loyal
1553,1,49,49.0000000000000000,20,4,4,8,Champions
3345,1,48,48.0000000000000000,20,4,4,8,Champions
2635,1,58,58.0000000000000000,20,4,3,7,Loyal
3107,1,57,57.0000000000000000,20,4,3,7,Loyal
1503,1,66,66.0000000000000000,20,4,3,7,Loyal
1742,1,51,51.0000000000000000,20,4,3,7,Loyal
2397,1,82,82.0000000000000000,20,4,2,6,Loyal
3429,1,69,69.0000000000000000,20,4,2,6,Loyal
1897,1,51,51.0000000000000000,19,4,3,7,Loyal
2325,1,28,28.0000000000000000,19,4,5,9,Champions
3003,1,29,29.0000000000000000,19,4,5,9,Champions
2718,1,62,62.0000000000000000,19,4,3,7,Loyal
721,1,62,62.0000000000000000,19,4,3,7,Loyal
2003,1,65,65.0000000000000000,19,4,3,7,Loyal
381,1,69,69.0000000000000000,19,4,2,6,Loyal
598,1,69,69.0000000000000000,19,4,2,6,Loyal
2249,1,66,66.0000000000000000,19,4,3,7,Loyal
44,1,69,69.0000000000000000,19,4,2,6,Loyal
899,1,70,70.0000000000000000,19,4,2,6,Loyal
3289,1,61,61.0000000000000000,19,4,3,7,Loyal
391,1,71,71.0000000000000000,19,4,2,6,Loyal
1862,1,60,60.0000000000000000,19,4,3,7,Loyal
1909,1,71,71.0000000000000000,19,4,2,6,Loyal
3765,1,21,21.0000000000000000,19,4,5,9,Champions
2625,1,59,59.0000000000000000,19,4,3,7,Loyal
